Startup-Time:    0.000000
timestamp, pos_x, pos_y, pos_z, vel_x, vel_y, acc_x, acc_y, acc_z, att_force_x, att_force_y, att_force_z, member_force_x, member_force_y, member_force_z, rep_force_x, rep_force_y, rep_force_z
  70.785606,  32442,  31815,  12032,     5.0000,     5.0000,     0.0700,    19.0055,    10.7002,     0.0000,    23.5939,    18.1625,     0.0000,     0.1011,    -1.1159,     0.0000,     0.0000,     0.0000,     0.0000
  70.848129,  32490,  31868,  12032,     5.0000,     5.0000,     0.0700,    18.7882,    10.0637,     0.0000,    23.5982,    18.1570,     0.0000,     0.0768,    -1.1942,     0.0000,     0.0000,     0.0000,     0.0000
  70.910660,  32538,  31921,  12032,     5.0000,     5.0000,     0.0700,    19.0603,    10.0497,     0.0000,    23.6023,    18.1516,     0.0000,     0.0500,    -1.2738,     0.0000,     0.0000,     0.0000,     0.0000
  70.973190,  32586,  31974,  12032,     5.0000,     5.0000,     0.0700,    18.8301,     9.3950,     0.0000,    23.6065,    18.1461,     0.0000,     0.0209,    -1.3546,     0.0000,     0.0000,     0.0000,     0.0000
  71.035713,  32634,  32027,  12032,     5.0000,     5.0000,     0.0700,    17.0785,     9.2931,     0.0000,    23.6107,    18.1407,     0.0000,    -0.0104,    -1.4364,     0.0000,     0.0000,     0.0000,     0.0000
  71.098244,  32682,  32079,  12032,     5.0000,     5.0000,     0.0700,    16.9666,     8.9363,     0.0000,    23.6148,    18.1353,     0.0000,    -0.0439,    -1.5192,     0.0000,     0.0000,     0.0000,     0.0000
  71.160774,  32731,  32132,  12032,     5.0000,     5.0000,     0.0700,    16.9238,     8.5283,     0.0000,    23.6190,    18.1300,     0.0000,    -0.0794,    -1.6027,     0.0000,     0.0000,     0.0000,     0.0000
  71.223297,  32779,  32185,  12032,     5.0000,     5.0000,     0.0700,    16.9165,     8.0333,     0.0000,    23.6231,    18.1246,     0.0000,    -0.1169,    -1.6868,     0.0000,     0.0000,     0.0000,     0.0000
  71.285828,  32827,  32238,  12032,     5.0000,     5.0000,     0.0700,    16.7311,     7.9534,     0.0000,    23.6272,    18.1192,     0.0000,    -0.1563,    -1.7715,     0.0000,     0.0000,     0.0000,     0.0000
  71.348358,  32876,  32291,  12032,     5.0000,     5.0000,     0.0700,    16.6942,     7.2582,     0.0000,    23.6313,    18.1139,     0.0000,    -0.1975,    -1.8567,     0.0000,     0.0000,     0.0000,     0.0000
  71.410881,  32925,  32343,  12032,     5.0000,     5.0000,    -0.1400,    17.1216,     7.1103,     0.0000,    23.6353,    18.1086,     0.0000,    -0.2404,    -1.9423,     0.0000,     0.0000,     0.0000,     0.0000
  71.473412,  32973,  32396,  12032,     5.0000,     5.0000,    -0.1400,    16.9532,     6.2441,     0.0000,    23.6394,    18.1033,     0.0000,    -0.2850,    -2.0282,     0.0000,     0.0000,     0.0000,     0.0000
  71.535942,  33022,  32449,  12032,     5.0000,     5.0000,    -0.1400,    16.1121,     6.5498,     0.0000,    23.6435,    18.0980,     0.0000,    -0.3310,    -2.1144,     0.0000,     0.0000,     0.0000,     0.0000
  71.598465,  33071,  32502,  12032,     5.0000,     5.0000,    -0.1400,    16.2552,     5.9497,     0.0000,    23.6475,    18.0927,     0.0000,    -0.3785,    -2.2008,     0.0000,     0.0000,     0.0000,     0.0000
  71.660995,  33120,  32554,  12032,     5.0000,     5.0000,    -0.1400,    16.2302,     5.1870,     0.0000,    23.6516,    18.0874,     0.0000,    -0.4274,    -2.2873,     0.0000,     0.0000,     0.0000,     0.0000
  71.723526,  33169,  32607,  12032,     5.0000,     5.0000,    -0.1400,    15.8780,     4.9573,     0.0000,    23.6556,    18.0822,     0.0000,    -0.4776,    -2.3741,     0.0000,     0.0000,     0.0000,     0.0000
  71.786049,  33218,  32660,  12032,     5.0000,     5.0000,    -0.1400,    15.5856,     3.9915,     0.0000,    23.6596,    18.0769,     0.0000,    -0.5290,    -2.4609,     0.0000,     0.0000,     0.0000,     0.0000
  71.848579,  33267,  32712,  12032,     5.0000,     5.0000,    -0.1400,    15.1867,     2.9781,     0.0000,    23.6636,    18.0716,     0.0000,    -0.5816,    -2.5478,     0.0000,     0.0000,     0.0000,     0.0000
  71.911110,  33316,  32765,  12032,     5.0000,     5.0000,    -0.1400,    15.2160,     2.5643,     0.0000,    23.6676,    18.0664,     0.0000,    -0.6353,    -2.6348,     0.0000,     0.0000,     0.0000,     0.0000
  71.973633,  33365,  32817,  12032,     5.0000,     5.0000,    -0.1400,    14.6907,     1.5430,     0.0000,    23.6716,    18.0611,     0.0000,    -0.6901,    -2.7218,     0.0000,     0.0000,     0.0000,     0.0000
  72.036163,  33415,  32870,  12032,     5.0000,     5.0000,    -0.1400,    14.7168,     2.2175,     0.0000,    23.6756,    18.0559,     0.0000,    -0.7458,    -2.8088,     0.0000,     0.0000,     0.0000,     0.0000
  72.098694,  33464,  32922,  12032,     5.0000,     5.0000,    -0.1400,    14.4260,     1.3943,     0.0000,    23.6796,    18.0507,     0.0000,    -0.8025,    -2.8958,     0.0000,     0.0000,     0.0000,     0.0000
  72.161217,  33514,  32975,  12032,     5.0000,     4.9998,    -0.1400,    13.9938,     0.4842,     0.0000,    23.6836,    18.0454,     0.0000,    -0.8601,    -2.9828,     0.0000,     0.0000,     0.0000,     0.0000
  72.223747,  33563,  33027,  12032,     5.0000,     4.9997,    -0.1400,    13.4850,     0.1528,     0.0000,    23.6876,    18.0402,     0.0000,    -0.9186,    -3.0698,     0.0000,     0.0000,     0.0000,     0.0000
  72.286278,  33613,  33080,  12032,     5.0000,     4.9974,    -0.1400,    12.8787,    -0.8626,     0.0000,    23.6916,    18.0350,     0.0000,    -0.9779,    -3.1567,     0.0000,     0.0000,     0.0000,     0.0000
  72.348801,  33662,  33127,  12032,     5.0000,     4.9800,    -0.1400,    12.2257,    -1.8814,     0.0000,    23.6955,    18.0298,     0.0000,    -1.0379,    -3.2436,     0.0000,     0.0000,     0.0000,     0.0000
  72.411331,  33712,  33176,  12032,     5.0000,     4.9621,    -0.1400,    12.1192,    -2.1914,     0.0000,    23.6995,    18.0245,     0.0000,    -1.0986,    -3.3304,     0.0000,     0.0000,     0.0000,     0.0000
  72.473862,  33762,  33147,  12032,     5.0000,     4.6415,    -0.1400,    11.4470,    -3.1625,     0.0000,    23.7035,    18.0193,     0.0000,    -1.1601,    -3.4172,     0.0000,     0.0000,     0.0000,     0.0000
  72.536385,  33811,  33278,  12032,     5.0000,     4.9501,    -0.1400,    11.9340,    -2.3139,     0.0000,    23.7074,    18.0141,     0.0000,    -1.2222,    -3.5038,     0.0000,     0.0000,     0.0000,     0.0000
  72.598915,  33861,  33252,  12032,     5.0000,     4.6428,    -0.1400,    11.4304,    -3.1518,     0.0000,    23.7114,    18.0089,     0.0000,    -1.2849,    -3.5904,     0.0000,     0.0000,     0.0000,     0.0000
  72.661446,  33911,  30836,  12032,     5.0000,    -5.0000,    -0.1400,    10.8208,    -4.0662,     0.0000,    23.7153,    18.0037,     0.0000,    -1.3482,    -3.6768,     0.0000,     0.0000,     0.0000,     0.0000
  72.723969,  33961,  30889,  12032,     5.0000,    -5.0000,    -0.1400,    10.6391,    -4.0577,     0.0000,    23.7193,    17.9985,     0.0000,    -0.5706,    -1.9547,     0.0000,     0.0000,     0.0000,     0.0000
  72.786499,  34011,  30940,  12032,     5.0000,    -5.0000,    -0.1400,    10.1457,    -4.3858,     0.0000,    23.7231,    17.9935,     0.0000,    -0.6246,    -2.0422,     0.0000,     0.0000,     0.0000,     0.0000
  72.849030,  34061,  30991,  12032,     5.0000,    -5.0000,    -0.1400,     9.4222,    -5.3520,     0.0000,    23.7266,    17.9889,     0.0000,    -0.6796,    -2.1280,     0.0000,     0.0000,     0.0000,     0.0000
  72.911552,  34111,  31040,  12032,     5.0000,    -5.0000,    -0.1400,    12.1082,    -1.2469,     0.0000,    23.7296,    17.9849,     0.0000,    -0.7355,    -2.2113,     0.0000,     0.0000,     0.0000,     0.0000
  72.974083,  34161,  31087,  12032,     5.0000,    -5.0000,    -0.1400,    11.4313,    -2.0254,     0.0000,    23.7321,    17.9816,     0.0000,    -0.7920,    -2.2914,     0.0000,     0.0000,     0.0000,     0.0000
  73.036613,  34211,  31132,  12032,     5.0000,    -5.0000,    -0.1400,    10.7794,    -2.7372,     0.0000,    23.7339,    17.9793,     0.0000,    -0.8490,    -2.3677,     0.0000,     0.0000,     0.0000,     0.0000
  73.099136,  34261,  31174,  12032,     5.0000,    -5.0000,    -0.1400,    11.7206,    -1.5826,     0.0000,    23.7349,    17.9779,     0.0000,    -0.9064,    -2.4400,     0.0000,     0.0000,     0.0000,     0.0000
  73.161667,  34311,  31213,  12032,     5.0000,    -5.0000,    -0.1400,    11.2002,    -2.1928,     0.0000,    23.7351,    17.9776,     0.0000,    -0.9642,    -2.5079,     0.0000,     0.0000,     0.0000,     0.0000
  73.224197,  34362,  31248,  12032,     5.0000,    -5.0000,    -0.1400,    10.6142,    -2.8120,     0.0000,    23.7345,    17.9785,     0.0000,    -1.0221,    -2.5713,     0.0000,     0.0000,     0.0000,     0.0000
  73.286720,  34412,  31281,  12032,     5.0000,    -5.0000,    -0.1400,    10.3458,    -2.7365,     0.0000,    23.7330,    17.9805,     0.0000,    -1.0802,    -2.6300,     0.0000,     0.0000,     0.0000,     0.0000
  73.349251,  34462,  31310,  12032,     5.0000,    -5.0000,    -0.1400,     9.7032,    -3.3146,     0.0000,    23.7305,    17.9837,     0.0000,    -1.1385,    -2.6840,     0.0000,     0.0000,     0.0000,     0.0000
  73.411781,  34513,  31337,  12032,     5.0000,    -5.0000,    -0.1400,     9.8589,    -3.3827,     0.0000,    23.7272,    17.9881,     0.0000,    -1.1967,    -2.7332,     0.0000,     0.0000,     0.0000,     0.0000
  73.474304,  34564,  31359,  12032,     5.0000,    -5.0000,    -0.1400,     9.2082,    -3.8756,     0.0000,    23.7229,    17.9937,     0.0000,    -1.2551,    -2.7776,     0.0000,     0.0000,     0.0000,     0.0000
  73.536835,  34615,  31379,  12032,     5.0000,    -5.0000,    -0.1400,    10.3069,    -4.2549,     0.0000,    23.7177,    18.0007,     0.0000,    -1.3134,    -2.8172,     0.0000,     0.0000,     0.0000,     0.0000
  73.599365,  34666,  31395,  12032,     5.0000,    -5.0000,    -0.1400,     9.9114,    -4.4472,     0.0000,    23.7115,    18.0088,     0.0000,    -1.3716,    -2.8519,     0.0000,     0.0000,     0.0000,     0.0000
  73.661896,  34717,  31408,  12032,     5.0000,    -5.0000,    -0.1400,     9.4441,    -4.6538,     0.0000,    23.7043,    18.0182,     0.0000,    -1.4297,    -2.8818,     0.0000,     0.0000,     0.0000,     0.0000
  73.724419,  34768,  31417,  12032,     5.0000,    -5.0000,    -0.1400,     8.9082,    -4.8589,     0.0000,    23.6962,    18.0289,     0.0000,    -1.4878,    -2.9070,     0.0000,     0.0000,     0.0000,     0.0000
  73.786949,  34819,  31423,  12032,     5.0000,    -5.0000,    -0.1400,     8.8248,    -4.3134,     0.0000,    23.6871,    18.0409,     0.0000,    -1.5456,    -2.9274,     0.0000,     0.0000,     0.0000,     0.0000
  73.849480,  34870,  31425,  12032,     5.0000,    -5.0000,    -0.1400,     8.1945,    -4.4935,     0.0000,    23.6770,    18.0541,     0.0000,    -1.6033,    -2.9430,     0.0000,     0.0000,     0.0000,     0.0000
  73.912003,  34922,  33983,  12032,     5.0000,     4.9998,     0.0700,    11.3954,     1.6226,     0.0000,    23.6659,    18.0686,     0.0000,    -1.6608,    -2.9539,     0.0000,     0.0000,     0.0000,     0.0000
  73.974533,  34973,  33979,  12032,     5.0000,     5.0000,     0.0700,    10.7187,     1.5080,     0.0000,    23.6539,    18.0844,     0.0000,    -1.7180,    -2.9603,     0.0000,     0.0000,     0.0000,     0.0000
  74.037064,  35025,  33972,  12032,     5.0000,     4.9966,     0.0700,    10.3080,    -1.0037,     0.0000,    23.6411,    18.1011,     0.0000,    -1.7752,    -2.9630,     0.0000,     0.0000,     0.0000,     0.0000
  74.099586,  35076,  33964,  12032,     5.0000,     4.9980,     0.0700,     9.9878,    -0.7287,     0.0000,    23.6278,    18.1185,     0.0000,    -1.8324,    -2.9636,     0.0000,     0.0000,     0.0000,     0.0000
  74.162117,  35128,  33954,  12032,     5.0000,     4.9989,     0.0700,     9.5617,    -0.4425,     0.0000,    23.6142,    18.1362,     0.0000,    -1.8899,    -2.9632,     0.0000,     0.0000,     0.0000,     0.0000
  74.224648,  35180,  33945,  12032,     5.0000,     4.9994,     0.0700,     9.0528,    -0.1504,     0.0000,    23.6006,    18.1538,     0.0000,    -1.9479,    -2.9631,     0.0000,     0.0000,     0.0000,     0.0000
  74.287170,  35231,  33936,  12032,     5.0000,     4.9999,     0.0700,     9.1440,     0.7798,     0.0000,    23.5872,    18.1713,     0.0000,    -2.0066,    -2.9640,     0.0000,     0.0000,     0.0000,     0.0000
  74.349701,  35283,  33929,  12032,     5.0000,     4.9999,     0.0700,     8.5378,     1.0074,     0.0000,    23.5740,    18.1884,     0.0000,    -2.0661,    -2.9667,     0.0000,     0.0000,     0.0000,     0.0000
  74.412231,  35335,  33924,  12032,     5.0000,     5.0000,     0.0700,    14.0096,     4.8525,     0.0000,    23.5613,    18.2049,     0.0000,    -2.1266,    -2.9719,     0.0000,     0.0000,     0.0000,     0.0000
  74.474754,  35387,  33920,  12032,     5.0000,     5.0000,     0.0700,    13.3553,     4.8955,     0.0000,    23.5491,    18.2207,     0.0000,    -2.1882,    -2.9799,     0.0000,     0.0000,     0.0000,     0.0000
  74.537285,  35439,  33919,  12032,     5.0000,     5.0000,     0.0700,    12.5575,     3.2268,     0.0000,    23.5375,    18.2356,     0.0000,    -2.2510,    -2.9913,     0.0000,     0.0000,     0.0000,     0.0000
  74.599815,  35491,  33921,  12032,     5.0000,     5.0000,     0.0700,    12.2137,     3.3065,     0.0000,    23.5266,    18.2496,     0.0000,    -2.3150,    -3.0063,     0.0000,     0.0000,     0.0000,     0.0000
  74.662338,  35543,  33925,  12032,     5.0000,     5.0000,     0.0700,    11.8065,     3.3707,     0.0000,    23.5165,    18.2627,     0.0000,    -2.3803,    -3.0253,     0.0000,     0.0000,     0.0000,     0.0000
  74.724869,  35596,  33933,  12032,     5.0000,     5.0000,     0.0700,    11.3407,     3.4095,     0.0000,    23.5072,    18.2746,     0.0000,    -2.4470,    -3.0484,     0.0000,     0.0000,     0.0000,     0.0000
  74.787399,  35648,  33943,  12032,     5.0000,     5.0000,     0.0700,    11.3560,     3.8708,     0.0000,    23.4988,    18.2855,     0.0000,    -2.5150,    -3.0758,     0.0000,     0.0000,     0.0000,     0.0000
  74.849922,  35701,  33957,  12032,     5.0000,     5.0000,     0.0700,    10.7723,     3.7844,     0.0000,    23.4912,    18.2952,     0.0000,    -2.5843,    -3.1074,     0.0000,     0.0000,     0.0000,     0.0000
  74.912453,  35753,  33974,  12032,     5.0000,     5.0000,     0.0700,    12.2046,     5.1703,     0.0000,    23.4845,    18.3038,     0.0000,    -2.6548,    -3.1434,     0.0000,     0.0000,     0.0000,     0.0000
  74.974983,  35806,  33995,  12032,     5.0000,     5.0000,     0.0700,    11.5376,     4.9956,     0.0000,    23.4787,    18.3112,     0.0000,    -2.7265,    -3.1836,     0.0000,     0.0000,     0.0000,     0.0000
  75.037506,  35859,  34018,  12032,     5.0000,     5.0000,     0.0700,    10.8458,     4.7868,     0.0000,    23.4737,    18.3176,     0.0000,    -2.7993,    -3.2278,     0.0000,     0.0000,     0.0000,     0.0000
  75.100037,  35911,  34045,  12032,     5.0000,     5.0000,     0.0700,    11.2995,     3.3342,     0.0000,    23.4696,    18.3229,     0.0000,    -2.8732,    -3.2757,     0.0000,     0.0000,     0.0000,     0.0000
  75.162567,  35964,  34074,  12032,     5.0000,     5.0000,     0.0700,    10.8149,     3.2798,     0.0000,    23.4662,    18.3273,     0.0000,    -2.9479,    -3.3272,     0.0000,     0.0000,     0.0000,     0.0000
  75.225090,  36017,  34105,  12032,     5.0000,     5.0000,     0.0700,    14.0990,     7.5205,     0.0000,    23.4634,    18.3308,     0.0000,    -3.0234,    -3.3819,     0.0000,     0.0000,     0.0000,     0.0000
  75.287621,  36070,  34139,  12032,     5.0000,     5.0000,     0.0700,    13.6687,     7.5449,     0.0000,    23.4613,    18.3335,     0.0000,    -3.0996,    -3.4394,     0.0000,     0.0000,     0.0000,     0.0000
  75.350151,  36123,  34175,  12032,     5.0000,     5.0000,     0.0700,    12.9361,     7.3081,     0.0000,    23.4598,    18.3354,     0.0000,    -3.1764,    -3.4996,     0.0000,     0.0000,     0.0000,     0.0000
  75.412674,  36175,  34213,  12032,     5.0000,     5.0000,     0.0700,    13.1393,     7.1953,     0.0000,    23.4588,    18.3367,     0.0000,    -3.2537,    -3.5621,     0.0000,     0.0000,     0.0000,     0.0000
  75.475204,  36228,  34252,  12032,     5.0000,     5.0000,     0.0700,    12.2952,     6.8190,     0.0000,    23.4583,    18.3374,     0.0000,    -3.3314,    -3.6266,     0.0000,     0.0000,     0.0000,     0.0000
  75.537735,  36281,  34293,  12032,     5.0000,     5.0000,     0.0700,    11.4315,     6.3903,     0.0000,    23.4582,    18.3375,     0.0000,    -3.4095,    -3.6930,     0.0000,     0.0000,     0.0000,     0.0000
  75.600258,  36333,  34335,  12032,     5.0000,     5.0000,     0.0700,    11.1536,     7.9425,     0.0000,    23.4584,    18.3372,     0.0000,    -3.4878,    -3.7609,     0.0000,     0.0000,     0.0000,     0.0000
  75.662788,  36386,  34378,  12032,     5.0000,     5.0000,     0.0700,    10.4063,     7.1710,     0.0000,    23.4590,    18.3365,     0.0000,    -3.5664,    -3.8303,     0.0000,     0.0000,     0.0000,     0.0000
  75.725319,  36438,  34422,  12032,     5.0000,     5.0000,     0.0700,     9.7475,     6.2333,     0.0000,    23.4598,    18.3354,     0.0000,    -3.6452,    -3.9008,     0.0000,     0.0000,     0.0000,     0.0000
  75.787842,  36490,  34466,  12032,     5.0000,     5.0000,     0.0700,     8.9183,     5.4044,     0.0000,    23.4610,    18.3340,     0.0000,    -3.7241,    -3.9724,     0.0000,     0.0000,     0.0000,     0.0000
  75.850372,  36543,  34512,  12032,     5.0000,     5.0000,     0.0700,     8.0770,     4.5775,     0.0000,    23.4623,    18.3323,     0.0000,    -3.8032,    -4.0448,     0.0000,     0.0000,     0.0000,     0.0000
  75.912903,  36595,  34558,  12032,     5.0000,     5.0000,     0.0700,     7.9405,     4.3076,     0.0000,    23.4638,    18.3303,     0.0000,    -3.8823,    -4.1181,     0.0000,     0.0000,     0.0000,     0.0000
